C:\Program Files\nodejs\node.exe --max-old-space-size=4096 .\main.js
Shape Processing Unit 0.2.0
Thu Jul 08 2021 10:31:58 GMT-0700 (Pacific Daylight Time)

Searching for shapes...
5495000000 IIICL1R3SU2IXL [0009,00f6,000f]
5496000000 IIICL1U33CUI55 [000f,000c,000c,000f,0009,0003]
5497000000 IIICL1L3C14CLS [0009,0006,0003,000c,009c]
5498000000 IIICL1LIC32XC1 [000f,000f,0006,0003,0001,0008]
5499000000 IIICL1ICR5CR24 [000f,0009,000c,000c,0006,0006,000c]
5500000000 IIICLSSRC2SIC3 [f313,000c,0003,008c]
5501000000 IIICLSUC1I2X2 [000f,0004,000f,000f]
5502000000 IIICLSC1RX2CXR [000f,0001,0009]
5503000000 IIICLSIC44XXSC [009c,000c,0003]
5504000000 IIICLXSC1R2IR [0003,0099,000f,000f]
5505000000 IIICLXLSIC1R3 [006f,0003,0009,000f]
5506000000 IIICLC42SLIX1R [000f,000c,004f,0002]
5507000000 IIICLC4C4I3R12 [000f,0008,0001,0003,0009,000f,000c]
5508000000 IIICLC33X1SC3S [0008,000c,0f13]
5509000000 IIICLC3XXU1I1C [000f,0002,000f,000c]
5510000000 IIICLC3ICLXUSX [000f,000c,0008,0001]
5511000000 IIICLC2SISU2X [000f,0008,00f7]
5512000000 IIICLC2LC5S2S3 [0008,0004,01f2,000f]
5513000000 IIICLC1X3CUICL [000f,000c,0001,000c,000c,000c,0009]
5514000000 IIICLC1I1L13RS [000f,000f,0001,0004,009f]
5515000000 IIICLCXL2C12RX [000f,000c,0003,000c]
5516000000 IIICLCR2R1ICR [000f,000f,0008,0009,0002,000c,0006]
5517000000 IIICLCRIC3U45R [000f,0002,000c,0003,0002,000c,000f]
5518000000 IIICLCU13IX3U3 [000f,0008,000f,0003,0004]
5519000000 IIICLCL4C12SS1 [000f,000c,008f,0008]
5520000000 IIICLCLXLSLSIX [000f,026f]
5521000000 IIICLCI23RXL4R [000f,0001,000f,0004,000f]
5522000000 IIICLCIC33S54R [000f,000c,0003,0009,000f,0009]
5523000000 IIICLI4C1U5X4 [0009,000f,0003,0003,000c]
5524000000 IIICLI24CXSL2U [000f,000f,0066,0006]
5525000000 IIICLI13SXCX2R [000c,000c,000f]
5526000000 IIICLIS3C2R1R [000f,000c,000c,00f3,0006]
5527000000 IIICLIXUC2R4CC [000f,0004,0002,0009,000c,0003]
5528000000 IIICLIC25XSUSL [000f,000c,0366]
5529000000 IIICLICRX4X2S2 [0009,00cc,000f]
5530000000 IIICI44CU2SRC2 [000c,0003,000f,00c8,0031,000c]
5531000000 IIICI42UXS21CU [000c,000f,00cc,00cc]
5532000000 IIICI4C55S14XC [000f,000c,00cf,0003]
5533000000 IIICI4C14X1X13 [0003,000c,000f,000f]
5534000000 IIICI4CL21XS1R [000f,000c,00fc,0006]
5535000000 IIICI33US2L3C3 [000f,0009,000c,0003,003f]
5536000000 IIICI3SC4CU2S2 [000c,0003,000c,003f,00cc]
5537000000 IIICI3C4U4RX33 [000f,0003,0003,000f,000c]
5538000000 IIICI3CR4R1XRX [000f,0003,000f,000c]
5539000000 IIICI24C4R5SL1 [000f,000c,000c,00f3,0003]
5540000000 IIICI22UXRCU1L [000f,000f,000f,0004,0004]
5541000000 IIICI2SU2CUX23 [003f,000c,0003,000f]
5542000000 IIICI2R2R2CLS2 [000f,000f,0006,009c,0009]
5543000000 IIICI2U1C1LC3S [000f,000f,0003,0003,0004,0032]
5544000000 IIICI2LC25CR32 [000f,0003,0004,000f,0006,0002,000c]
5545000000 IIICI13C1UXR12 [000f,000c,0006,0003,000f]
5546000000 IIICI1SUX1C12U [000f,0003,000c,0003]
5547000000 IIICI1R2L31SSU [000f,000f,09f9]
5548000000 IIICI1US12CR4X [00cf,000c,000c,0006]
5549000000 IIICI1LC1U14SX [000f,000c,000f,0002]
5550000000 IIICIS2CR13R3U [000f,0006,000c,0009,00fc]
5551000000 IIICISRC42USX [000f,000c,0032]
5552000000 IIICISLC12S1L2 [000f,0cc8,0098,000f]
5553000000 IIICISCU3CLCC [000f,000c,000c,00cc,000c,0008,0001]
5554000000 IIICIX12C4X1LS [0003,000c,0063]
5555000000 IIICIXL3CLC4R3 [000f,0009,0008,0001,0009,000c]
5556000000 IIICIC51S21CXR [000f,000c,000c,0003,0009]
5557000000 IIICIC5CRX4XU1 [000f,0003,000c,0003,0003]
5558000000 IIICIC4S3SCXSS [000f,0ccf]
5559000000 IIICIC35C5X33C [000f,000c,000c,0003,0003,000c]
5560000000 IIICIC3RSLX3 [000f,0003,000c,000f]
5561000000 IIICIC22R52X31 [000f,0003,0009,000c,000f]
5562000000 IIICIC2L4C1L35 [000f,000c,0009,0003,0006,0003,000c]
5563000000 IIICIC1RS4SRXU [000f,000c,000c]
5564000000 IIICICX1XR1LC3 [000f,0009,0004,0002,000f]
5565000000 IIICICR4S12XR [000f,000c,00f6,0009]
5566000000 IIICICRS42L2XC [000f,000c,000f,0008,0001]
5567000000 IIICICU52L44R4 [000f,000f,0006,000c,0006,000c]
5568000000 IIICICUSL2XRS1 [000f,00cf,000f]
5569000000 IIICICL3LS23SU [000f,000c,000f,00fc]
5570000000 IIICICLC63XXS1 [000f,000c,0009,0003]
5571000000 IIIIS2CLX1C13U [000c,0033,00cc,000f]
5572000000 IIIISC3SCLSUXS [0ccf]
5573000000 IIIISCR32LC2CU [000f,0066,0044,0022,000c,000c]
5574000000 IIIIXS1CRSLSR [6cff]
5575000000 IIIIXC13CRC52C [0003,000c,000c,0002,000f,0004]
5576000000 IIIIXCL3CRC52R [000c,0009,000c,0002,000f,0008]
5577000000 IIIIC43C4L5XSU [0003,000f,000c,009c]
5578000000 IIIIC41R31C1U2 [000f,000c,000f,0002,0001,000f]
5579000000 IIIIC4SCU4X12L [000f,00cc,000c,0006]
5580000000 IIIIC4C3X3SRXX [000f,0003]
5581000000 IIIIC4CRCXL5R [000f,000c,0003,000c,0002,000f]
5582000000 IIIIC33SSC1LX2 [000c,0333,000f]
5583000000 IIIIC31S1U1U1L [000f,000f,00cf,0009]
5584000000 IIIIC3SLX12CUX [000c,000f,000c]
5585000000 IIIIC3C4C64R4S [000c,0003,000c,0003,000f,0039]
5586000000 IIIIC3CR2S1U33 [000f,0036,0003,000f,000c]
5587000000 IIIIC24CXSU23X [0003,003f,000c]
5588000000 IIIIC22L4XLS11 [000f,0003,003f]
5589000000 IIIIC2SRS22C1L [0f6c,000f,0003,0006]
5590000000 IIIIC2C45C2SC1 [000c,0003,000c,0003,000c,0033,000c]
5591000000 IIIIC2CXU44XCS [000c,0003,0003,000f]
5592000000 IIIIC14XR2XUSR [000f,00c6]
5593000000 IIIIC12C43R54R [0003,0003,000f,0009,000f,0009]
5594000000 IIIIC1R2CL1LC3 [000f,000f,0003,0009,0004,0002,0009]
5595000000 IIIIC1UXXCXU2X [000f,0003]
5596000000 IIIICX33CXLXL [000f,000c,000f]
5597000000 IIIICXSCR21U3X [00cc,000f,0009]
5598000000 IIIICR44X33SSS [cff6]
5599000000 IIIICR33C4U2R3 [000f,0006,0003,0003,0009,000f]
5600000000 IIIICR22U33R4 [000f,0003,000f,000c,000f]
5601000000 IIIICR1SL1SU1S [000f,ff9c]
5602000000 IIIICRSCX2XXC2 [000c,0003,000f]
5603000000 IIIICRC3X2SU3C [000f,0004,000b,000c,0003]
5604000000 IIIICRCUSSU1SS [000f,f33f]
5605000000 IIIICU34S12X1C [000f,000c,00cc,0033]
5606000000 IIIICU21SCU2XL [000f,000f,00cc,0006]
5607000000 IIIICUX1C4X22S [000f,0003,00cc]
5608000000 IIIICL4CXS3CXX [000f,000c,00c9]
5609000000 IIIICL3CL41R5C [000c,0009,000c,000f,0003,000c,0003]
5610000000 IIIICL14C1RXL2 [000f,000f,000c,0009,0009]
5611000000 IIIICLSRSC1L2 [000f,0313,0046,000f]
5612000000 IIIICLC4SL1LXC [000f,000f,000c,00c8,0003]
5613000000 IIIICLCR24XU43 [000f,0002,0003,000f,0008]
Unique shapes
0001 ["ICRCO","ICLCO","ICRCUO","ICRCRO"]
0003 ["ICO","ICLO","ICUO","ICRO"]
0005 ["ICRCLSO","ICLCRSO"]
0007 ["IC1LCXSO","ICLC2SO","IC1RCXSO","ICRC2SO"]
000f ["IO"]
0011 ["ICUSLCO","ICUSRCO","ICRCRSO","ICLCLSO"]
0012 ["ICRICLSSCO","ICRCLSSRCO","ICRCLSSRCLO","ICRSLCLSCXO","ICRCLSSRCRO","ICRICLSSCLO","ICRICLSSCUO","ICRICLSSCRO"]
0013 ["ICLSCXO","IC1RSCO","IC1RSCLO","ICRSCXO","IC1RSCRO","IC1LSCO","IC1LSCLO","IC1LSCRO"]
0015 ["IC1LSCRCLSO","IC1RSCRC2SO","IC1RSCRCLSO","IC1RSCLCRSO"]
0016 ["ICRCICLSSC2SO","ICLCICRSSC2SO","ICRCISCSRCL2SO","ICRCIC3SSLCXSO","ICRCICLSSC2SLO","ICRCICLSSC2SUO","ICRCICLSSC2SRO","ICLCICRSSC2SRO"]
0017 ["IC1LSCLSO","ICRSCLSO","ICLSCRSO","IC1RCLSSO","ICLSCRSUO","IC1LCRSSO","IC1RSCRSO","ICRSCLSUO"]
001a ["ICRC1ISCSLCXSO","ICRCISCSRC2SO","ICLCISCSLC2SO","ICRCISCSRC2SUO"]
001b ["ICRSCSO","ICLSCSO","IC1RSCSO","IC1LSCSO"]
001e ["ICRICLSSC2SO","ICLICRSSC2SO","ICRICLSSC2SLO","ICRICLSSC2SUO"]
001f ["ICRCI2SO","ICRCI1SO","ICLCI1SO","ICLCI2SO"]
0031 ["ICLSRCO","ICRSLCO","ICR1SCXO","ICRSRCXO","ICRSLCRO","ICRSLCLO","ICLSRCLO","ICRC2LSO"]
0033 ["IISCO","ICUSO","ICUSRO","ICUSLO"]
0035 ["ICR1SCLSO","ICRSRCRSO","IC1RCR2SSO","ICRSRC1LSO","ICRSLCLSO","ICR1SC1RSO","ICLSRCRSO","IC1LCL2SSO"]
0036 ["ICRSO","ICLSO","IC1RSO","ICLSRO","ICRSRO","ICRSLO","IC1LSO","ICR1SO"]
0037 ["ICRCICRSSO","ICRCISCLSO","IC1LISCXRSO","ICLCICUSSO","ICRCICRSSLO","IC1RISCXLSO","ICRCICUSSO","ICRCISCLSRO"]
003d ["IC1LISCXSO","IC1RISCXSO","ICRCISCSRO","ICRCISCSO","ICRCISCSLO","ICLCISCSO","ICRCICLSSO","ICLCISCSRO"]
003f ["ICI1SO","ICI2SO","ICRI1SO","ICLI1SO"]
0051 ["ICRC2RCRSSO","ICRC2RCXSRSO","ICRC2RC3SRSO","ICLC2LCLSSO"]
0053 ["ICRCLSSO","ICLCRSSO","IC1LCLSSO","IC1RCRSSO","ICLCRSSRO","ICLCRSSLO","ICRCLSSLO","ICRCLSSRO"]
0055 ["ICUSRCRSO","ICUSLCLSO"]
0057 ["ICRI1SCLC2SO","ICLI1SCRC2SO","ICRI1SCLC2SUO","ICRI1SC1RCXSO"]
005b ["ICLCICLCRSSSO","ICRCICRCLSSSO","ICRCICRCLSSSLO","ICRCICRCLSSSUO"]
005f ["ICRCLSI1SO","ICLCRSI1SO"]
0071 ["ICLC2SLSO","ICRC2SLSO","ICRC2SLSLO","ICRC2SLSUO","ICLC2SRSO","ICRC22LSSO","ICRC2SRSUO","ICRC2SRSO"]
0072 ["ICRC2SSO","ICLC2SSO","ICRC2SSLO","ICRC2SSUO"]
0073 ["ICRCI2SCLSO","ICRCIC3SRSO","ICRI1SC2RSO","ICRI1SCL2SO","ICRI2SRC2SO","ICLI1SCR2SO","ICI2SLCR2SO","ICI2SRCL2SO"]
0075 ["ICRISCLC2SO","ICLISCRC2SO","ICRISC1RCXSO","ICRISCLC2SUO"]
0077 ["IISCRC2SO","IISCLC2SO","IISC1LCXSO","IISC1RCXSO"]
0079 ["ICRCIC3SSO","ICRCIC3SSLO","ICRCIC3SSUO","ICRCIC3SSRO","ICLCIC3SSO","ICLCIC3SSLO","ICRC2SIC2SO","ICLCIC3SSRO"]
007a ["ICRISC2SRC2SO","ICRCICLC2SSSO","ICRCICLC2SSSUO","ICRCICLC2SSSRO"]
007b ["ICLCI1SSCSO","ICRSCISC2SO","ICRCI1SSCSO","ICRSCISC2SLO","ICRCI1SSCSLO","ICRSCSICXRSO","ICLSCISC2SO","ICRSCISC2SRO"]
007d ["ICRCI2SRSCSO","ICRCIC3SSRSO","ICRSCLISC2SO","ICRCLI1SSCSO"]
007f ["ICRC2SI1SO","IIC1RCXSSO","ICLC2SI1SO","IIC1LCXSSO"]
00f1 ["ICRC1ISO","ICRCUISO","ICRCISO","ICLCISO"]
00f3 ["ICISO","ICRISO","IC1ISO","ICLISO"]
00f5 ["ICRCLSISO","ICLCRSISO"]
00f7 ["IC1LCXSISO","IC1RCXSISO","ICLC2SISO","ICRC2SISO"]
00ff ["IISO"]
0111 ["IISISCRCRO","IISISCLCO","IISISCRCUO","IISISCRCO"]
0112 ["ICISCLSRSLCO","ICISCRSLSRCO","ICISCRSLSRCRO","ICISCLSRSRCXO","ICISCLSRSLCLO","ICISCLSRSLCRO","ICISCRSLSRCLO","ICISCRSLSRCUO"]
0113 ["ICRSCRSUO","ICRSCRSO","ICLSCLSO","ICLSCLSUO","ICLSCLSRO","ICRSCRSLO","ICLSCLSLO","ICRSCRSRO"]
0115 ["IC1LSCRSCLSO","ICRSC1LSCLSO","ICLSC1RSCRSO","IC1RSCLSCRSO"]
0116 ["ICLCIISCRSSC2SO","ICRCIISCLSSC2SO","ICRSLCISCSRCL2SO","ICRCIISCLSSC2SLO","ICRCIISCLSSC2SUO","ICRCIISCLSSC2SRO","ICLCIISCRSSC2SUO","ICLCIISCRSSC2SRO"]
0117 ["ICRSCI2SRCXSO","ICRCISCRSCLSO","ICISCUSRC2LSO","ICISCUSLC2SO","IC1ISCUSRCXSO","ICISCUSRC2SO","IC1ISCUSLCXSO","ICISCUSRC2SRO"]
011a ["ICRICLSSC2RSCSO","ICRSLCISCSRC2SO","ICR1SC1ISCSLCXSO","ICRSRC1ISCSRCXSO"]
011b ["ICRCISCRSCSO","ICRISCXRSCSO","IC1LISCXLSCSO","IC1RISCXRSCSO"]
011e ["ICRISCISCSRC3SO","ICRCIISCLSSC3SO","ICRCISCSRC3SR2SO","ICRCIISCLSSC3SLO"]
011f ["ICUSRCI1SO","ICUSLCI1SO","ICRCRSI1SO","ICUSRCI2SO"]
0121 ["ICRSISCSRCO","ICLSISCSLCO","ICRSISCSRCLO","ICRSISCSRCUO","ICRSISCSRCRO","ICLSISCSRCXO","ICLSISCSLCLO","ICLSISCSLCRO"]
0122 ["ICRISC2SSRCO","ICUSLICLSSCO","ICUSLICLSSCLO","ICUSLICLSSCUO","ICUSLICLSSCRO","ICRCISCSLSCXO","ICRISC2SSRCLO","ICRISC2SSRCRO"]
0123 ["IC1LSICLSSCO","IC1RSICRSSCO","IC1RSICRSSCUO","IC1LSICLSSCLO","IC1LSICLSSCUO","IC1LSICLSSCRO","IC1RSICRSSCLO","IC1RSICRSSCRO"]
0126 ["IC1RIC1LSSCXRSO","IC1RICL3SSRCXSO","ICLICRSSC2R1SO","IC1RICRSSUCXLSO","IC1LICR3SSLCXSO","ICRIC1RSSCXRSO","ICRICLSSC2L1SO","ICRICLSSUCXLSO"]
0127 ["ICRSISCSRCLIC2SO","ICRSISCSRCICR2SO","ICRSISCSLCICL3SO","ICRC2SIC3SSLCXSO","ICRCISC3SLSCXRSO","ICLSISCSRCIC3LSO","ICLSISCSLCICL2SO","ICLCISC3SRSCXLSO"]
0129 ["ICR1SCIC3SSLCXSO","ICRSRCIC3SSRCXSO","ICRCISC3SUSLC2SO","ICLCISC3SUSRC2SO"]
012a ["ICLCISC3SSLC2SO","ICRCISC3SSRC2SO","ICRCISC3SSRC2SLO","ICRCISC3SSRC2SUO","ICRCISC3SSRC2SRO","ICLCISC3SSLC2SLO","ICLCISC3SSLC2SUO","ICLCISC3SSLC2SRO"]
012b ["IC1RCISCSRSCXLSO","IC1LCISCSLSCXRSO","ICR1SCIC3SLSCXSO","ICRSRCIC3SRSCXSO","ICRSISCLC2SRC2SO","ICRCISCSLSCXLSO","ICLCISCSRSCXRSO","ICRCI1SISCSRC2SO"]
012d ["ICRSISCSLCIC3SO","ICRSISCSRCICXSO","ICLSISCSLCICXSO","ICLSISCSRCIC3SO","ICRSISCSRCICXSLO","ICRSISCSRCICXSRO","ICLSISCSRCIC3SLO","ICLSISCSRCIC3SRO"]
012e ["IC1LCISCSLSCXSO","IC1RCISCSRSCXSO","IC1RCISCSRSCXSLO","ICRC1ISCSRSC2SO","IC1RCISCSRSCXSRO","IC1LCISCSLSCXSLO","ICRCISCSLSUC2SO","IC1LCISCSLSCXSRO"]
012f ["ICRCLSSRCI1SO","ICRSLCLSCI2SO","ICRICLSSCI1SO","ICLSRCRSCI2SO","ICRICLSSCRI1SO","ICRICLSSCLI1SO","ICRSLCLSCI2SLO","ICRSLCLSCI2SRO"]
0131 ["IC1LSCRSLO","ICRSRCLSO","IC1RSCLSRO","ICLSC1RSO","IC1LSCRSO","ICRSC1LSO","IC1RSCLSO","ICR1SCRSO"]
0132 ["ICRSC1USO","IC1RSCUSRO","IC1RSCUSO","ICLSC1USO","IC1RSCUSLO","IC1LSCUSLO","IC1LSCUSRO","IC1LSCUSO"]
0133 ["IICRSSCXO","IICLSSCXO","ICI2SRSCO","ICI2SLSCRO","ICI2SLSCO","ICI2SLSCLO","ICI2SRSCRO","ICI2SRSCLO"]
0135 ["ICRSCICR3SCLSO","ICRC2I3SSRCXSO","ICRISC2LSCLSO","ICRCIC1RSCLSSO","ICLISC2RSCRSO","ICRISC2LSCLSUO","IC1LCI3SSLC2SO","IC1RCI3SSRC2SO"]
0136 ["ICRCICR2SSO","ICRCI1SCLSO","ICRI2SRCXSO","ICLSCIC3LSO","IC1LSCICL2SO","IC1RSCICR2SO","ICRSCIC3RSO","ICRSCICL3SO"]
0137 ["IC1ISCLSCRSO","ICISC2LSCLSO","ICISC2RSCRSO","ICIC1LSCRSSO","IC1ISCRSCLSO","ICIC1RSCLSSO","IC1ISCRSCLSUO","IC1ISCLSCRSUO"]
0139 ["ICRCI1SCRSO","ICRI1SCXRSO","IC1LSCICR2SO","ICLSCIC3RSO","ICLSCICL3SO","ICRSCIC3LSO","ICRSCICR3SO","IC1RSCICL2SO"]
013a ["ICRCUISCRSCSO","ICLISC2LSCSO","ICRC1ISCLSCSO","ICLISC2LSCSRO","ICLISC2LSCSLO","ICRISC2RSCSO","ICRISC2RSCSRO","ICRISC2RSCSLO"]
013b ["ICISCRSCSO","IC1ISCLSCSO","ICISCLSCSO","IC1ISCRSCSO","ICISC2LSCSO","ICISCLSUCSO","ICISCRSUCSO","ICISC2RSCSO"]
013d ["ICLCLI2SSCSO","ICRCI2SLSCSO","ICLCISCSL1SO","ICLCI2SRSCSO","ICRCISCSR1SO","ICRC1ISCSL1SO","ICRCRI2SSCSO","ICRCI2SLSCSLO"]
013e ["ICRCUI2SSCSO","ICRCI2SUSCSO","ICRCI2SSLCSO","ICRCUI2SSCSLO","ICRCUI1SSCSO","ICRCUI1SSCSRO","ICRCRISCSL1SO","ICRCUI2SSCSRO"]
013f ["IC1LSCI1SO","ICLSCI2SO","IC1RSCI1SO","ICRSCI2SO","ICLSCI2SLO","ICLSCI2SRO","ICRSCI2SLO","ICRSCI2SRO"]
0151 ["IC1RSCLCRSSO","IC1LSCRCLSSO","IC1RSCLCRSSUO","IC1RSCLCRSSRO"]
0153 ["ICRISCXRCRSSO","ICRCISCRCLSSO","ICRCISCRCLSSLO","IC1LISCXLCLSSO","ICRCISCRCLSSRO","ICRISCXRCRSSLO","IC1RISCXRCRSSO","ICRISCXRCRSSRO"]
0154 ["ICLC2RSCRSSO","ICRC2LSCLSSO","ICRSC1RCRSSO","ICLSC1LCLSSO"]
0155 ["IC1LSISCLCRSO","IC1LSISCRCLSO","IC1RSISCRCLSO","IC1RSISCLCRSO"]
0156 ["ICRISCXLCLSSO","ICRCISCLCRSSO","ICRCISCLCRSSLO","IC1LISCXRCRSSO","ICRCISCLCRSSRO","ICRISCXLCLSSLO","IC1RISCXLCLSSO","ICRISCXLCLSSRO"]
0157 ["ICISCRSCLSO","ICISCLSCRSO","ICISCRSC1RSO","ICISCLSUCLSO","ICISCRSUCRSO","ICISCRSCLSUO","ICISCLSC1LSO","ICISCLSCRSUO"]
015b ["ICICRCLSSLSCSO","ICICLCRSSRSCSO","IC1ICLCRSSLSCSO","IC1ICRCLSSRSCSO"]
015e ["ICLCISCRCLSSUSO","ICRCISCLCRSSUSO","ICRSCICX2LCLSSSO","ICRCLISCRCLSSRSO"]
015f ["ICLSCI2LCLSSO","ICLSCI2RCRSSO","ICRSCI2RCRSSO","ICRSCI2LCLSSO"]
0163 ["IC1RCICRSSC1XSSO","IC1LCICLSSC1XSSO","ICRCIC3SSLCXSSO","ICLCIC3SSRCXSSO","ICRCIC3SSLCXSSLO","ICRCIC3SSLCXSSRO","ICLCIC3SSRCXSSLO","ICLCIC3SSRCXSSRO"]
0165 ["ICRSISCSLCRC2RSO","ICRSISCSLCRCL2SO","ICLSISCSRCRCXLSO","ICLSISCSRCLC2LSO"]
0166 ["ICRCICLSSCRSO","ICRCISCSRCLSO","ICRCISCSRCLSLO","ICRCISCSRCLSUO","ICRCISCSRCLSRO","ICRCICLSSCRSLO","ICRCICLSSCRSUO","ICRCICLSSCRSRO"]
0167 ["ICICRCLSSRSCSO","ICICLCRSSLSCSO","ICLC1ISCSLCLSSO","IC1ICLCRSSRSCSO","IC1ICRCLSSLSCSO","ICLCISCSRC1RSSO","ICRC1ISCSRCRSSO","ICRCISCSRCLSUSO"]
016c ["IC1RCIC3SSRCXSSO","IC1LCIC3SSLCXSSO","ICLCICRSSC1XSSO","ICRCICLSSC1XSSO","ICRCICLSSC1XSSLO","ICRCICLSSC1XSSRO","ICLCICRSSC1XSSLO","ICLCICRSSC1XSSRO"]
016e ["ICLCISCSLCRSLSO","ICLCICRSSCLSUSO","ICRCISCSRCLSRSO","ICRCICLSSCRSUSO","ICRC1RISCSLCLSSO","ICRC1ISCSRCRSRSO","ICRCL1ISCSRCRSSO","ICRCISCSRCLSRSUO"]
016f ["IC1RCXISCSLCLSSO","IC1LCXISCSRCRSSO","ICRCXISCSRCRSUSO","ICRCISC3SRCLSUSO","ICRCISCSLC3SR1SO","ICRCICLSSC2SI1SO","ICLCISCSRC3SL1SO","ICLCICRSSC2SI1SO"]
0171 ["ICLISCRC3SRSO","ICRISCLC3SLSO","ICRCIC1RSCRSSO","IC1RISCRCR3SSO","ICRCICLSCRSUSO","ICRISCLC3SLSRO","IC1LISCLCL3SSO","ICLCICRSCLSUSO"]
0172 ["ICRISCLC3SSO","ICRCI3SRCXSSO","ICLISCRC3SSO","ICRSCICLC4SSO","ICLISCRC3SSUO","ICLISCRC3SSLO","ICRISCLC3SSUO","ICRISCLC3SSRO"]
0173 ["IC1ICLSCRSSO","IC1ICRSCLSSO","IC1ICRSCLSSLO","ICICRSCLSUSO","IC1ICRSCLSSRO","IC1ICLSCRSSLO","ICICLSCRSUSO","IC1ICLSCRSSRO"]
0174 ["ICLCICRSCLSSO","ICLISCRCL3SSO","ICRISCLC3SRSO","ICRISCLCR3SSO","ICRCIC1RCLSSSO","ICRCICLSCRSSO","ICRCICLSCRSSLO","ICLISCRC3SLSO"]
0175 ["ICRICRSSCLSO","ICLSISC1LCXSO","IC1RSISCRC2SO","ICRSISC1RCXSO","ICRICRSSCLSUO","IC1LSISCLC2SO","ICLICLSSCRSO","ICLICLSSCRSUO"]
0176 ["ICLI1SCRSO","ICRI1SCLSO","ICRI1SCLSUO","ICRI1SCLSLO","ICRI1SCLSRO","ICRI1SC1RSO","ICRI1SCL1SO","ICLI1SCRSLO"]
0177 ["ICISISCLC2SO","ICISISCRC2SO","ICISISCRC2SUO","ICISISCLC2SUO","ICISISCRC2SLO","IICRSSCLC2SO","ICISISCRC2RSO","IICLSSCRC2SO"]
0179 ["ICRCRSIC2SSO","ICUSRCIC3SSO","ICIC1RSCRSSO","ICRCRSIC2SSLO","ICRICRSCLSSO","ICRICRSCLSSUO","ICIC1LSCLSSO","ICLICLSCRSSO"]
017a ["ICLCISCRC2SSLSO","ICRISCISCSRC2SO","ICRSCICXRC3SSSO","ICRCLSICLSCRSSO","ICLCISCSRCLSUSO","ICRC1ISCSLCLSSO","ICRCISCLC2SSRSO","ICRCISCSRC1RSSO"]
017b ["IC1RSCRCI1SSCSO","IC1RSCLCI2SSCSO","IC1LSCRCI2SSCSO","IC1RSCICRSRSCSO","IC1RSCRCI1SSCSLO","ICRC2SICRSCLSSO","ICRISC2SR1RCXSO","IC1RSCICRSRSCSRO"]
017c ["ICICLSCRSSUO","ICICRSCLSSUO","ICICRSCLSSLO","ICICRSCLSSO","ICICLSCRSSRO","ICICLSCRSSO","ICICLSCRSSLO","ICICRSCLSSRO"]
017d ["ICRISCLI1SC2SO","ICRISC22RSCXSO","ICLISCRI1SC2SO","ICLISC22LSCXSO","IISISCRCICLSSO","ICRISCLI1SC2SLO","ICRI2SLCLC33SSO","IISISCLCICRSSO"]
017e ["ICLCI3SRCRSSO","ICRCI3SLCLSSO","ICRCI3SRCRSRSO","ICRCI3SLCLSSLO","ICLCI3SRCRSSLO","ICLCI3SRCRSSUO","ICRCI3SLCLSSUO","ICRCI3SLCLSSRO"]
017f ["IIC1LCRSSSO","IICRSCLSSO","IICLSCRSSO","ICI2SLCLSSO","ICI2SRCRSSO","IICLSCRSSUO","IIC1RCLSSSO","IICRSCLSSUO"]
01a3 ["ICRSISCSLCRC2SO","IC1RCISCSRCXUSSO","ICLSISCSRCLC2SO","IC1LCISCSRC1XSSO","ICRSISCSRC1RCXSO","ICLC1ISCSRCXSSO","ICRC1ISCSLCXSSO","ICRC1ISCSLCXSSLO"]
01a6 ["IC1RC1ISCSRCXSSO","IC1LC1ISCSLCXSSO","ICLCISCSRCXUSSO","ICRCISCSRC1XSSO","ICRCISCSRC1XSSLO","ICRCISCSRC1XSSRO","ICLCISCSRCXUSSLO","ICLCISCSRCXUSSRO"]
01aa ["ICRC2RISCXSRSCSO","ICRISC2RC3SLSCSO","IISCRCISC3SRC3SO","IISCLCISC3SLC3SO"]
01ab ["ICRCISCL2SSCSO","ICLCISCR2SSCSO","ICRCISCL2SSUCSO","ICRCISCL2SSCSRO"]
01ae ["ICRC1ISCSRSCSO","ICRCISCSLSCSO","ICLCISCSRSCSO","ICRCISCSLSUCSO"]
01af ["ICRCISC3SLSCSO","IC1RCXISCSLSCSO","IC1LCXISCSRSCSO","ICRCXISCSLSCSO"]
01b1 ["ICRCUICLSCSSO","ICRSCICRC4SSO","ICRCIC1LSCSSO","ICLCIC1RSCSSO"]
01b2 ["ICRCICRSCSSO","ICRCUICRSCSSO","ICLCICLSCSSO","ICLCICLSCSSUO","ICRC1ICLSCSSO","ICRCICRSCSSLO","ICRCICRSCSSUO","ICRCIC1RSCSSO"]
01b3 ["IC1ICRSCSSO","IC1ICLSCSSO","ICRICRSSCSO","ICIC1LSCSSO","IC1ICLSCSSRO","ICIC1RSCSSO","IC1ICRSCSSLO","ICLICLSSCSO"]
01b5 ["ICRC1ISCSLSCSO","ICLCISCSLSCSO","ICRCISCSRSCSO","ICRCISCSRSUCSO"]
01b6 ["ICRIC2SCSSO","ICICLSCSSRO","ICICLSCSSO","ICLICRSSCSO","ICLIC2SCSSO","ICICRSCSSO","ICRICLSSCSO","ICICRSCSSLO"]
01b7 ["ICRCI3SLSCSO","ICLCI3SRSCSO","IC1LCI3SSRCSO","IC1RCI3SSLCSO","ICRCI3SLSCSRO","ICRCI3SLSCSLO","ICLCI3SRSCSLO","ICLCI3SRSCSRO"]
